2020-04-28 02:29:49 INFO  UserDaoImplementation:98 - User vmmv was updated
2020-05-05 13:47:26 INFO  CruiseDaoImplementation:55 - Ports_in_cruise 2
2020-05-05 13:47:26 INFO  CruiseDaoImplementation:64 - Copenhagen - Skagen
2020-05-05 13:47:26 INFO  CruiseDaoImplementation:40 - ELC_EVEN
2020-05-05 13:47:26 INFO  CruiseDaoImplementation:41 - Port{id=4, name='Aarhus'}
2020-05-05 13:47:26 INFO  CruiseDaoImplementation:47 - inside if cycle - 2 - Odense
2020-05-05 13:47:26 INFO  CruiseDaoImplementation:52 - Current Position in table(going down) = Odense
2020-05-05 13:47:26 INFO  CruiseDaoImplementation:55 - Ports_in_cruise 2
2020-05-05 13:47:26 INFO  CruiseDaoImplementation:64 - Aarhus - Odense
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:40 - Tanya
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:41 - Port{id=1, name='Oslo'}
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:47 - inside if cycle - 2 - Skagen
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:52 - Current Position in table(going down) = Skagen
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:47 - inside if cycle - 3 - Copenhagen
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:52 - Current Position in table(going down) = Copenhagen
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:55 - Ports_in_cruise 3
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:64 - Oslo - Skagen - Copenhagen
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:40 - Havana
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:41 - Port{id=3, name='Copenhagen'}
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:47 - inside if cycle - 2 - Skagen
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:52 - Current Position in table(going down) = Skagen
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:55 - Ports_in_cruise 2
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:64 - Copenhagen - Skagen
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:40 - ELC_EVEN
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:41 - Port{id=4, name='Aarhus'}
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:47 - inside if cycle - 2 - Odense
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:52 - Current Position in table(going down) = Odense
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:55 - Ports_in_cruise 2
2020-05-05 13:47:39 INFO  CruiseDaoImplementation:64 - Aarhus - Odense
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:24:23 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 19:24:26 INFO  CruiseDaoImplementation:94 - Ticket{id=3, type='VIP', price_multiplier=1.9, bonuses=[unlimited tea]}
2020-05-05 19:26:45 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:26:46 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 19:26:48 INFO  CruiseDaoImplementation:96 - Ticket{id=1, type='Standart', price_multiplier=1.0, bonuses=[unlimited tea]}
2020-05-05 19:26:48 INFO  CruiseDaoImplementation:96 - Ticket{id=2, type='Premium', price_multiplier=1.3, bonuses=[free wi-fi]}
2020-05-05 19:26:48 INFO  CruiseDaoImplementation:96 - Ticket{id=3, type='VIP', price_multiplier=1.9, bonuses=[free cinema]}
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:31:02 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 19:31:04 INFO  CruiseDaoImplementation:98 - Ticket{id=1, type='Standart', price_multiplier=1.0, bonuses=[One free lunch, unlimited tea]}
2020-05-05 19:31:04 INFO  CruiseDaoImplementation:98 - Ticket{id=2, type='Premium', price_multiplier=1.3, bonuses=[opportunity to take a dog, free wi-fi]}
2020-05-05 19:31:04 INFO  CruiseDaoImplementation:98 - Ticket{id=3, type='VIP', price_multiplier=1.9, bonuses=[unlimited food in any restaurant, free cinema]}
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:36:53 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 19:36:55 INFO  CruiseDaoImplementation:98 - Ticket{id=1, type='Standart', price_multiplier=1.0, bonuses=[One free lunch, unlimited tea]}
2020-05-05 19:36:55 INFO  CruiseDaoImplementation:98 - Ticket{id=2, type='Premium', price_multiplier=1.3, bonuses=[opportunity to take a dog, free wi-fi]}
2020-05-05 19:36:55 INFO  CruiseDaoImplementation:98 - Ticket{id=3, type='VIP', price_multiplier=1.9, bonuses=[unlimited food in any restaurant, free cinema]}
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:38:04 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 19:38:10 INFO  CruiseDaoImplementation:98 - Ticket{id=1, type='Standart', price_multiplier=1.0, bonuses=[One free lunch, unlimited tea]}
2020-05-05 19:38:10 INFO  CruiseDaoImplementation:98 - Ticket{id=2, type='Premium', price_multiplier=1.3, bonuses=[opportunity to take a dog, free wi-fi]}
2020-05-05 19:38:10 INFO  CruiseDaoImplementation:98 - Ticket{id=3, type='VIP', price_multiplier=1.9, bonuses=[unlimited food in any restaurant, free cinema]}
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 19:39:13 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 19:39:14 INFO  CruiseDaoImplementation:98 - Ticket{id=1, type='Standart', price_multiplier=1.0, bonuses=[One free lunch, unlimited tea]}
2020-05-05 19:39:14 INFO  CruiseDaoImplementation:98 - Ticket{id=2, type='Premium', price_multiplier=1.3, bonuses=[opportunity to take a dog, free wi-fi]}
2020-05-05 19:39:14 INFO  CruiseDaoImplementation:98 - Ticket{id=3, type='VIP', price_multiplier=1.9, bonuses=[unlimited food in any restaurant, free cinema]}
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 21:30:29 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 21:30:32 INFO  CruiseDaoImplementation:98 - Ticket{id=1, type='Standart', price_multiplier=1.0, bonuses=[One free lunch, unlimited tea]}
2020-05-05 21:30:32 INFO  CruiseDaoImplementation:98 - Ticket{id=2, type='Premium', price_multiplier=1.3, bonuses=[opportunity to take a dog, free wi-fi]}
2020-05-05 21:30:32 INFO  CruiseDaoImplementation:98 - Ticket{id=3, type='VIP', price_multiplier=1.9, bonuses=[unlimited food in any restaurant, free cinema]}
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 21:37:49 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 21:38:54 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 21:39:07 INFO  CruiseDaoImplementation:98 - Ticket{id=1, type='Standart', price_multiplier=1.0, bonuses=[One free lunch, unlimited tea]}
2020-05-05 21:39:07 INFO  CruiseDaoImplementation:98 - Ticket{id=2, type='Premium', price_multiplier=1.3, bonuses=[opportunity to take a dog, free wi-fi]}
2020-05-05 21:39:07 INFO  CruiseDaoImplementation:98 - Ticket{id=3, type='VIP', price_multiplier=1.9, bonuses=[unlimited food in any restaurant, free cinema]}
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:65 - Copenhagen - Skagen
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:41 - ELC_EVEN
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:42 - Port{id=4, name='Aarhus'}
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Odense
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Odense
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
2020-05-05 21:39:10 INFO  CruiseDaoImplementation:65 - Aarhus - Odense
2020-05-05 21:39:12 INFO  CruiseDaoImplementation:98 - Ticket{id=1, type='Standart', price_multiplier=1.0, bonuses=[One free lunch, unlimited tea]}
2020-05-05 21:39:12 INFO  CruiseDaoImplementation:98 - Ticket{id=2, type='Premium', price_multiplier=1.3, bonuses=[opportunity to take a dog, free wi-fi]}
2020-05-05 21:39:12 INFO  CruiseDaoImplementation:98 - Ticket{id=3, type='VIP', price_multiplier=1.9, bonuses=[unlimited food in any restaurant, free cinema]}
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:41 - Tanya
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:42 - Port{id=1, name='Oslo'}
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:48 - inside if cycle - 3 - Copenhagen
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Copenhagen
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 3
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:65 - Oslo - Skagen - Copenhagen
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:41 - Havana
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:42 - Port{id=3, name='Copenhagen'}
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:48 - inside if cycle - 2 - Skagen
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:53 - Current Position in table(going down) = Skagen
2020-05-05 21:53:06 INFO  CruiseDaoImplementation:56 - Ports_in_cruise 2
